Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,Product Description,ASIN,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-147,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹749.00,3.9 out of 5 stars,"1,222 ratings",Half_Moon (AB Amazing Bags),"Half Moon backpack is designed to be used everywhere you can use it as:- college bag(as it has numerous pockets inside), school bag(there is very large space inside the bag that can be used to carry numerous books), travel backpack(the volume of this backpack is 35 litres and that is enough for travelling), laptop bag(as it contains a laptop sleeve). It is navy in colour so that it will not become dirty easily it has padded straps to make it easy to carry. It is fully waterproof to protect your laptop, books etc from water and rain. The material used in this bag is dust-free so, that it can produce your backpack from dust. It has a rain cover which is very useful in the rainy season to protect your backpack from rain. It can be used everywhere as well as by everyone be it menं , womenं , boys and girls.",B09GG53CSL,
https://www.amazon.in/Li-Ning-Raider-Double-Polyester-Badminton/dp/B09VDQRFRV/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-148,Li-Ning Raider Max Double Zipper Polyester Badminton Kit Bag (Blue),"₹1,549.00",4.4 out of 5 stars,389 ratings,,The Li-Ning Raider Max is a robust hold it all kit bag. This kitbag features 2 spacious main compartments for holding all the gear you need to get through your match or training session. Insulated chambers ensure quality care for your racket. A sturdy handle is provided for comfortable locomotion.,,
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-149,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"₹1,149.00",4.4 out of 5 stars,221 ratings,14 June 2017,"If you have loads to carry around your search ends here. Here comes a bag which has three huge compartments. Designed keeping in mind the school children with loads of books apart from lunch boxes, water bottles and projects. This bag fits all. A very sturdy and strong bag comes with two bottle pouches and a stationery organizer. Laptop compartment also present. It can also be used as an overnight or a travel backpack for a few days. Comes with the F Gear promise of quality.",Uber Fashion Merchandise Pvt. Ltd.,
https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-150,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"₹2,849.00",4.2 out of 5 stars,160 ratings,,"Material: This bag is made from Nylon with polyester lining which is waterproof. Unisex backpack for men and women     Compartments: 4 compartments including 1 main compartment for 15.6 inch laptop, 2 zippers at side, 1 anti-theft zipper at back keeping your wallet, cards and phone safe, 2 additional water pouches, Multiple interior slot pocket for your other belonging such as notebook, tablet, phones, water bottle. USB charging slot with ear phone hole     Capacity: 35-45 litres capacity used for daily office goers. Also used as travelling, hiking, trekking backpack     Accurate air bubbles reduces excess weight and stress by 55 % on your shoulders and Back tough air mesh cushion supports your spinal during long go     Compartment Description: Not Laptop Compatible; Age Range Description: Adult; Special Features: Laptop Compartment     
› See more product details",,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-151,TRUE HUMAN® Anti-Theft backpack with USB charging port and combination Number lock Laptop bag/office bag/travel bag for men and women,₹699.00,3.8 out of 5 stars,"1,705 ratings",1,"Care Instructions: Wipe with Damp Cloth    This business laptop backpack design with separate laptop compartment to hold 15.6 Inch Laptop as well as 15 Inch,14 Inch and 13 Inch Macbook/Laptop. 2 spacious packing compartments roomy for iPad,mouse,charger,binders,books,clothes,ect. Front compartment with many pockets, pen pockets and key fob hook, make your items organized and easier to find.    Night Vision Reflective Design: night vision reflective material in the front of the bag,it would be noticed easily while you are running or bicycling at night, keeping you safe.    USB PORT-With outside USB charger and inside charging cable ,this usb backpack offers you a more convenient way to charge your phone/electronic device while walking. Please kindly noted that usb charging port only offers an easy access to charge, this backpack do not provide power itself.    Superior Material&Solid: Made with durable, Water resistant Polyester to withstand harsh conditions and easy to clea makes this backpack simple but look stylish. Perfect for college school, business trips, hiking, camping, office work and everyday use.",B09H7PK5ML,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-152,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"₹1,030.00",4.4 out of 5 stars,"2,620 ratings",,"Outer material: synthetic, color: black; Waterproof    Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Special Features: Back Padding; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .",,
https://www.amazon.in/Ultrafit-15-6-inch-Backpacks-Travelling-Backpack-Black/dp/B082Y7TZ8Z/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-153,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black","₹3,799.00",4.5 out of 5 stars,315 ratings,,"Material: Softback pack with Polyester finish; Color : Black. Volume: 55 litres,(l x w x h) 30cm x 16cm x 44cm Unisex backpack for men and women     Compartment: Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, with 3 in 1 convertible office backpack, single arm shoulder strap and side handle bag     180* opening, water proof compartment and large capacity space to add your personal belonging for long go. Easy expandable up to 5 cm space.; Back pouch for anti-theft zipper pocket. Multi-function designs fits for 15.6-inch laptop up to 17-inch laptop. Thick back Air mesh cushion supports your spinal during excess weight.     High quality water proof fabric work as best water resistance protecting your gadgets and more. Anti-theft function protects your laptop and other electronic devices. External USB charging with earphone hole. Use in daily life from office to gym to travelling.; Water Resistance Level: Waterproof; Age Range Description: Adult     Pattern Name: Solid     
› See more product details",,
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-154,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,₹783.00,4.2 out of 5 stars,"55,028 ratings",,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.    “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items    ""CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use.    “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.    ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop    Conveniently placed storage- In addition to the laptop compartment, there are separate pockets for mobile devices, business cards, and other daily tools in quick-access compartments. The main compartment offers extra space for magazines, notepad and other laptop accessories    “IN-THE-BOX”: 15.6-inch Backpack    Country of Origin: China    
› See more product details",,
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-155,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512.00,4.0 out of 5 stars,450 ratings,,"PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack .    Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling    COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .    Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;    MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.    strap_type: Shoulder Strap    
› See more product details",,
https://www.amazon.in/Lavie-Sport-Business-Backpack-Backpacks/dp/B0BQMTLDGY/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-156,Lavie Sport Mode Gear 30L Business Laptop Backpack | Premium Leather Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,"₹1,409.00",4.1 out of 5 stars,9 ratings,Bagzone Lifestyle Pvt Ltd,,B0BQMTLDGY,
https://www.amazon.in/YuvKuz-TM-Infocus-Digitizer-Assembly/dp/B07MXNWTB2/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-157,Lavie Women's Nova Tote Bag | Ladies Purse Handbag,₹999.00,4.2 out of 5 stars,"7,480 ratings",Bagzone Lifestyle Pvt Ltd,This trendy Red tote from Lavie is an absolute necessity. It has a woven pattern for a twigged Indian appeal. Fuse it with your favourite denims and heels.,B07MXNWTB2,
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-158,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack,₹528.00,5.0 out of 5 stars,4 ratings,Lookmuster,"Care Instructions: Dry Clean Only    30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Lookmuster Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",B0BS6YGKMC,
https://www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-159,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"₹1,231.00",4.3 out of 5 stars,"9,909 ratings",,"2 Large compartments, 2 easy access front pocket with organizer section and 2 mesh side pocket; Outer fabric: durable PU coated water resistance polyester fabric; Well cushioned laptop compartment for upto 15.6 inch laptop    Lining Description: Polyurethane; Pocket Description: Utility Pocket; Closure Type: Zipper Snap; Age Range Description: Adult    Age Range Description: Adult; Closure Type: Zipper Snap; Lining Description: Polyurethane; Pocket Description: Utility Pocket    Warranty Description: 1 Year Warranty Against Manufacturing Defects.    
› See more product details",,
https://www.amazon.in/Tommy-Hilfiger-Polyester-Backpack-8903496078688/dp/B01FPNYO0S/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1679991826&sprefix=ba%2Caps%2C283&sr=8-160,Tommy Hilfiger Alaska Polyester 24 Ltrs Navy Laptop Backpack (8903496078688),"₹1,949.00",4.0 out of 5 stars,211 ratings,Brand Concepts Ltd,,B01FPNYO0S,
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-161,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack,₹528.00,5.0 out of 5 stars,4 ratings,Lookmuster,"Care Instructions: Dry Clean Only    30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Lookmuster Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",B0BS6YGKMC,
https://www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-162,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"₹1,231.00",4.3 out of 5 stars,"9,909 ratings",,"2 Large compartments, 2 easy access front pocket with organizer section and 2 mesh side pocket; Outer fabric: durable PU coated water resistance polyester fabric; Well cushioned laptop compartment for upto 15.6 inch laptop    Lining Description: Polyurethane; Pocket Description: Utility Pocket; Closure Type: Zipper Snap; Age Range Description: Adult    Age Range Description: Adult; Closure Type: Zipper Snap; Lining Description: Polyurethane; Pocket Description: Utility Pocket    Warranty Description: 1 Year Warranty Against Manufacturing Defects.    
› See more product details",,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-163,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),749,3.9 out of 5 stars,"1,222 ratings",Half_Moon (AB Amazing Bags),"Half Moon backpack is designed to be used everywhere you can use it as:- college bag(as it has numerous pockets inside), school bag(there is very large space inside the bag that can be used to carry numerous books), travel backpack(the volume of this backpack is 35 litres and that is enough for travelling), laptop bag(as it contains a laptop sleeve). It is navy in colour so that it will not become dirty easily it has padded straps to make it easy to carry. It is fully waterproof to protect your laptop, books etc from water and rain. The material used in this bag is dust-free so, that it can produce your backpack from dust. It has a rain cover which is very useful in the rainy season to protect your backpack from rain. It can be used everywhere as well as by everyone be it menं , womenं , boys and girls.",B09GG53CSL,
https://www.amazon.in/Tommy-Hilfiger-Polyester-Backpack-8903496078688/dp/B01FPNYO0S/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-164,Tommy Hilfiger Alaska Polyester 24 Ltrs Navy Laptop Backpack (8903496078688),"₹1,949.00",4.0 out of 5 stars,211 ratings,Brand Concepts Ltd,,B01FPNYO0S,
https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-165,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",₹899.00,4.2 out of 5 stars,847 ratings,THE HUTCH ENTERPRISES,"Veneer presenting new latest stylish design Polyurethane backpack bags. This bag is designed for modern fashion-conscious individuals who desire style along with functionality. This bag is crafted using unique PU fabric which is kind of an artificial leather to make it look elegant for both office and casual use. A perfect pick for daily use, this Polyester Trending Backpack can securely be used to carry mobile phone, cards, cosmetics, umbrella and other daily essential things in a safe, secure and arranged manner. This bag is also perfect for college purpose. Bag Compartments: This stylish backpack contain 1 large main zippered compartment that contain many items of daily uses, you can also use it anywhere for casual uses. This bag is simple yet quite attractive. The beautiful blue colour is eye-catchingly and can help you flaunt your distinguished nature. This bag may look small but it can offer adequate space where you can store your essentials. The easy-to-adjust shoulder straps enables extra comfort and convenience. As for its craftsmanship, it is well-crafted and comes with neat stitching. The bag is suitable for your daily wear, day trips, casual events and outings and you can carry it according to your requirement. Easy to clean dust with soft dry cloth.",B09BMG8R6Y,
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-166,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,099.00",4.6 out of 5 stars,165 ratings,Fur Jaden,"Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised. Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe. Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.",B0BSHBH9K2,
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-167,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook","₹1,049.00",4.1 out of 5 stars,111 ratings,Fur Jaden,"Multi-Organized Compartments & Pockets: One separate padded laptop compartment holds upto 15.6 Inch Laptops including gaming laptops. One spacious storage compartment roomy for daily necessities, electronics accessories, like pen, keys, books, clothes, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.    External USB Charging Port Design: With external extension USB charging port & built-in detachable charging cable, Fur Jaden 15.6 inch laptop backpack offers a more convenient way for you to charge your phone on the road.    Practical & Convenient: This backpack is designed to ensure comfortable airflow to your back and shoulders using back design with thick but soft multi-panel ventilated padding which is sweat resistant and gives you maximum back support. Ergonomics and adjustable S-shape padding shoulder straps relieve the stress of the weight on your shoulder. This also comes with an convenient well-padded top handle for ease of carrying the bag around.    Quality: This Fur Jaden business backpack for 15.6 Inch laptops is made of sturdy oxford fabric which is splash and water resistant and the bag dries quickly and keeps your things dry if caught in a light shower. We use durable and branded ABS buckles, high quality zips and other accessories which ensure a secure & long-lasting life. Perfect for business, travel, outdoor activities, school and college. Ideal gift for men & women.    Warranty: 1 Year Manufacturer Warranty against Defects",B094DGXXR5,
https://www.amazon.in/uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BWNCV31F/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-168,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600.00",4.1 out of 5 stars,381 ratings,Acefour Accessories Pvt. Ltd.,,B0BWNCV31F,
https://www.amazon.in/Lavie-Broxa-Womens-Sling-Plum/dp/B08JDG1NKX/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-169,Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,"₹1,069.00",4.2 out of 5 stars,"5,704 ratings",Lavie,"Complete your modish look with this ultra-modern sling bag by Lavie - Featuring intricately geometric patterns, individual pockets to organize everyday essentials, and snap fastening for convenient security, this red piece has been designed to flaunt an alluring appeal. This sling bag is an ideal example of what today's fashionista deserves: a blend of trend and substance.",B08JDG1NKX,
https://www.amazon.in/Lavie-Sport-Business-Backpacks-Notebook/dp/B0BTLY572N/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-170,Lavie Sport Chief 34 litres Business Laptop Bags | Premium Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,₹999.00,5.0 out of 5 stars,8 ratings,Bagzone Lifestyle Pvt Ltd,"For working and casual professionals, the Lavie Sport laptop backpack is built of sturdy superior polyester material. It is a durable yet lightweight backpack with two roomy compartments, mesh padded back, a padded laptop sleeve, and external pockets.",B0BTLY572N,
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-171,Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),"₹1,119.00",4.4 out of 5 stars,"6,190 ratings",,"21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm. Material : 100% Polyester. Lining : 100% Polyster    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286    
› See more product details",,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_172?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-172,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag ,office bag for Men and Women | College Bags for Girls & Boys ( Zyden )",₹649.00,3.7 out of 5 stars,"1,092 ratings",B09VCHV6T5,"» Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    » PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles.",zyden-1,
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-173,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,"₹1,181.00",4.2 out of 5 stars,"1,366 ratings",,"LAPTOP BACKPACK with USB PORT: With built in USB Port, this laptop backpack offers you a more convenient way to charge your phone while on the go. It accommodates laptops up to 15.6 inches. Perfect for daily commuters, college students and office use.; DURABLE DESIGN: This Business Laptop backpack made of water-repellent polyester fabric and streamlined design with a padded interior to protect your laptop     COMFORTABLE FIT: This Minimalist Design Laptop backpack has a padded back panel and fully adjustable shoulder straps making it comfortable for all day use, plus Two quick access front zippered pockets for extra storage. Dimensions: 18.5 x 13 x 6.5 inches. Capacity: 26 Litre     CONVENIENT STORAGE: In addition to the laptop compartment, there are Separate Portable Zippered Pouch for All Small Gadgets, HDD, Power Bank, USB Cables, Power Adapters. Main compartment has organizer section with many to keep your pens, business cards, pendrive and other small items in organised way.; MADE IN INDIA : We Made this Elegant Laptop Bag in Our own Factory located in Mumbai. We offer 1 Year Manufacturer Warranty     Pattern Name: Solid; Age Range Description: Adult; Compartment Description: Up To 15 Inches; Water Resistance Level: Water Resistant; Warranty Description: Warranty Description: 1 Year Warranty Against Manufacturing Defects.     Pocket Description: Utility Pocket     
› See more product details",,
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BNSXJ2MY/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1679991827&sprefix=ba%2Caps%2C283&sr=8-174,Martucci 17 inch 35L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),587,3.7 out of 5 stars,23 ratings,Martucci,"This unisex Backpack by Martucci is ergonomically Designed for all ages, Genders, and Purposes. Made of waterproof and dust-free polyester material, this bag is ideal for use as a school bag, college bag, casual backpack, laptop bag or a work bag. It comes with 2 spacious, main compartments and 1 front zip pocket which provides ample storage space for accessories, electronics, and stationery. This backpack from Martucci comes with substantial capacity to accommodate your laptop and other goods with ease. The large capacity of this Backpack can store laptops up to 15.6 Inches without any Hassle. Backpack Bottom Interior Padded to Protect Your Laptop, Notebook, and Other Important Stuff. The Backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, this makes this product a suitable alternative to bulky and unsightly Backpacks, the compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease. There might be minor color variation between actual product and image shown on screen due to lighting on the photography.",B0BNSXJ2MY,
